Date,SKUCode,NetSales,OrderQty,SKUName,Category,MainChannel
07-08-2025,SKU-085,903.41,115,Hazelnut Latte,Beverage,ShopeeFood
07-09-2024,SKU-085,198.0,22,Hazelnut Latte,Beverage,GrabFood
07-09-2025,SKU-085,386.08,51,Hazelnut Latte,Beverage,ShopeeFood
07-10-2024,SKU-085,535.35,63,Hazelnut Latte,Beverage,GrabFood
07-10-2025,SKU-085,586.01,77,Hazelnut Latte,Beverage,ShopeeFood
07-11-2024,SKU-085,700.94,81,Hazelnut Latte,Beverage,ShopeeFood
07-11-2025,SKU-085,632.26,80,Hazelnut Latte,Beverage,ShopeeFood
07-12-2024,SKU-085,501.34,57,Hazelnut Latte,Beverage,GrabFood
07-12-2025,SKU-085,404.0,49,Hazelnut Latte,Beverage,ShopeeFood
08-01-2025,SKU-085,405.73,46,Hazelnut Latte,Beverage,ShopeeFood
08-01-2026,SKU-085,541.17,65,Hazelnut Latte,Beverage,GrabFood
08-02-2025,SKU-085,219.14,28,Hazelnut Latte,Beverage,ShopeeFood
08-02-2026,SKU-085,300.99,34,Hazelnut Latte,Beverage,GrabFood
08-03-2025,SKU-085,163.96,20,Hazelnut Latte,Beverage,GrabFood
08-03-2026,SKU-085,168.55,20,Hazelnut Latte,Beverage,ShopeeFood
08-04-2025,SKU-085,402.35,48,Hazelnut Latte,Beverage,ShopeeFood
08-04-2026,SKU-085,507.2,60,Hazelnut Latte,Beverage,ShopeeFood
08-05-2025,SKU-085,682.61,84,Hazelnut Latte,Beverage,ShopeeFood
08-06-2025,SKU-085,226.11,28,Hazelnut Latte,Beverage,ShopeeFood
08-07-2025,SKU-085,549.79,70,Hazelnut Latte,Beverage,ShopeeFood
08-08-2024,SKU-085,67.8,8,Hazelnut Latte,Beverage,In-Store
08-08-2025,SKU-085,706.07,88,Hazelnut Latte,Beverage,ShopeeFood
08-09-2024,SKU-085,164.5,18,Hazelnut Latte,Beverage,GrabFood
08-09-2025,SKU-085,563.8,70,Hazelnut Latte,Beverage,ShopeeFood
08-10-2024,SKU-085,671.17,78,Hazelnut Latte,Beverage,ShopeeFood
08-10-2025,SKU-085,578.55,76,Hazelnut Latte,Beverage,ShopeeFood
08-11-2024,SKU-085,516.66,58,Hazelnut Latte,Beverage,ShopeeFood
08-11-2025,SKU-085,576.39,69,Hazelnut Latte,Beverage,ShopeeFood
08-12-2024,SKU-085,369.41,43,Hazelnut Latte,Beverage,ShopeeFood
08-12-2025,SKU-085,603.88,74,Hazelnut Latte,Beverage,ShopeeFood
09-01-2025,SKU-085,429.03,48,Hazelnut Latte,Beverage,GrabFood
09-01-2026,SKU-085,639.11,76,Hazelnut Latte,Beverage,ShopeeFood
09-02-2025,SKU-085,293.79,36,Hazelnut Latte,Beverage,ShopeeFood
09-02-2026,SKU-085,468.57,56,Hazelnut Latte,Beverage,ShopeeFood
09-03-2025,SKU-085,188.17,22,Hazelnut Latte,Beverage,ShopeeFood
09-03-2026,SKU-085,158.55,18,Hazelnut Latte,Beverage,GrabFood
09-04-2025,SKU-085,499.07,58,Hazelnut Latte,Beverage,ShopeeFood
09-05-2025,SKU-085,683.98,83,Hazelnut Latte,Beverage,ShopeeFood
09-06-2025,SKU-085,558.77,70,Hazelnut Latte,Beverage,ShopeeFood
09-07-2025,SKU-085,763.65,96,Hazelnut Latte,Beverage,ShopeeFood
09-08-2024,SKU-085,48.0,6,Hazelnut Latte,Beverage,In-Store
09-08-2025,SKU-085,518.52,64,Hazelnut Latte,Beverage,ShopeeFood
09-09-2024,SKU-085,151.9,17,Hazelnut Latte,Beverage,GrabFood
09-09-2025,SKU-085,686.43,86,Hazelnut Latte,Beverage,ShopeeFood
09-10-2024,SKU-085,666.24,78,Hazelnut Latte,Beverage,ShopeeFood
09-10-2025,SKU-085,642.34,81,Hazelnut Latte,Beverage,ShopeeFood
09-11-2024,SKU-085,779.27,89,Hazelnut Latte,Beverage,ShopeeFood
09-11-2025,SKU-085,318.34,41,Hazelnut Latte,Beverage,ShopeeFood
09-12-2024,SKU-085,443.88,54,Hazelnut Latte,Beverage,ShopeeFood
09-12-2025,SKU-085,749.8,90,Hazelnut Latte,Beverage,ShopeeFood
10-01-2025,SKU-085,510.25,58,Hazelnut Latte,Beverage,ShopeeFood
10-01-2026,SKU-085,392.36,49,Hazelnut Latte,Beverage,ShopeeFood
10-02-2025,SKU-085,364.22,42,Hazelnut Latte,Beverage,ShopeeFood
10-02-2026,SKU-085,436.24,54,Hazelnut Latte,Beverage,GrabFood
10-03-2025,SKU-085,236.04,29,Hazelnut Latte,Beverage,GrabFood
10-03-2026,SKU-085,216.53,26,Hazelnut Latte,Beverage,ShopeeFood
10-04-2025,SKU-085,490.47,58,Hazelnut Latte,Beverage,ShopeeFood
10-05-2025,SKU-085,316.83,37,Hazelnut Latte,Beverage,ShopeeFood
10-06-2025,SKU-085,607.88,76,Hazelnut Latte,Beverage,ShopeeFood
10-07-2025,SKU-085,631.84,83,Hazelnut Latte,Beverage,ShopeeFood
10-08-2024,SKU-085,8.0,1,Hazelnut Latte,Beverage,In-Store
10-08-2025,SKU-085,342.51,43,Hazelnut Latte,Beverage,GrabFood
10-09-2024,SKU-085,236.1,26,Hazelnut Latte,Beverage,ShopeeFood
10-09-2025,SKU-085,456.97,58,Hazelnut Latte,Beverage,ShopeeFood
10-10-2024,SKU-085,635.47,72,Hazelnut Latte,Beverage,GrabFood
10-10-2025,SKU-085,687.35,88,Hazelnut Latte,Beverage,ShopeeFood
10-11-2024,SKU-085,603.97,69,Hazelnut Latte,Beverage,GrabFood
10-11-2025,SKU-085,534.04,67,Hazelnut Latte,Beverage,ShopeeFood
10-12-2024,SKU-085,586.02,69,Hazelnut Latte,Beverage,ShopeeFood
10-12-2025,SKU-085,463.22,56,Hazelnut Latte,Beverage,ShopeeFood
11-01-2025,SKU-085,290.23,33,Hazelnut Latte,Beverage,ShopeeFood
11-01-2026,SKU-085,287.15,33,Hazelnut Latte,Beverage,ShopeeFood
11-02-2025,SKU-085,324.21,39,Hazelnut Latte,Beverage,ShopeeFood
11-02-2026,SKU-085,400.84,48,Hazelnut Latte,Beverage,ShopeeFood
11-03-2025,SKU-085,265.04,32,Hazelnut Latte,Beverage,ShopeeFood
11-03-2026,SKU-085,209.49,25,Hazelnut Latte,Beverage,GrabFood
11-04-2025,SKU-085,334.77,39,Hazelnut Latte,Beverage,ShopeeFood
11-05-2025,SKU-085,264.18,32,Hazelnut Latte,Beverage,ShopeeFood
11-06-2025,SKU-085,622.05,79,Hazelnut Latte,Beverage,ShopeeFood
11-07-2025,SKU-085,508.26,64,Hazelnut Latte,Beverage,ShopeeFood
11-08-2024,SKU-085,8.0,1,Hazelnut Latte,Beverage,In-Store
11-08-2025,SKU-085,480.64,59,Hazelnut Latte,Beverage,ShopeeFood
11-09-2024,SKU-085,238.4,27,Hazelnut Latte,Beverage,GrabFood
11-09-2025,SKU-085,515.33,66,Hazelnut Latte,Beverage,ShopeeFood
11-10-2024,SKU-085,699.47,81,Hazelnut Latte,Beverage,ShopeeFood
11-10-2025,SKU-085,356.71,46,Hazelnut Latte,Beverage,ShopeeFood
11-11-2024,SKU-085,400.37,47,Hazelnut Latte,Beverage,GrabFood
11-11-2025,SKU-085,548.06,67,Hazelnut Latte,Beverage,ShopeeFood
11-12-2024,SKU-085,494.22,58,Hazelnut Latte,Beverage,ShopeeFood
11-12-2025,SKU-085,625.71,75,Hazelnut Latte,Beverage,GrabFood
12-01-2025,SKU-085,309.41,34,Hazelnut Latte,Beverage,ShopeeFood
12-01-2026,SKU-085,435.53,53,Hazelnut Latte,Beverage,ShopeeFood
12-02-2025,SKU-085,367.89,44,Hazelnut Latte,Beverage,ShopeeFood
12-02-2026,SKU-085,475.74,56,Hazelnut Latte,Beverage,ShopeeFood
12-03-2025,SKU-085,113.96,14,Hazelnut Latte,Beverage,GrabFood
12-03-2026,SKU-085,278.77,33,Hazelnut Latte,Beverage,GrabFood
12-04-2025,SKU-085,290.55,34,Hazelnut Latte,Beverage,ShopeeFood
12-05-2025,SKU-085,263.37,32,Hazelnut Latte,Beverage,ShopeeFood
12-06-2025,SKU-085,568.53,71,Hazelnut Latte,Beverage,ShopeeFood
12-07-2025,SKU-085,308.54,40,Hazelnut Latte,Beverage,ShopeeFood
12-08-2025,SKU-085,663.11,85,Hazelnut Latte,Beverage,GrabFood
12-09-2024,SKU-085,265.65,30,Hazelnut Latte,Beverage,GrabFood
12-09-2025,SKU-085,461.78,59,Hazelnut Latte,Beverage,ShopeeFood
12-10-2024,SKU-085,299.02,35,Hazelnut Latte,Beverage,GrabFood
12-10-2025,SKU-085,245.46,32,Hazelnut Latte,Beverage,ShopeeFood
12-11-2024,SKU-085,460.55,56,Hazelnut Latte,Beverage,ShopeeFood
12-11-2025,SKU-085,528.14,64,Hazelnut Latte,Beverage,ShopeeFood
12-12-2024,SKU-085,505.19,57,Hazelnut Latte,Beverage,ShopeeFood
12-12-2025,SKU-085,456.4,55,Hazelnut Latte,Beverage,ShopeeFood
13-01-2025,SKU-085,402.42,44,Hazelnut Latte,Beverage,ShopeeFood
13-01-2026,SKU-085,431.92,54,Hazelnut Latte,Beverage,ShopeeFood
13-02-2025,SKU-085,464.91,55,Hazelnut Latte,Beverage,ShopeeFood
13-02-2026,SKU-085,446.27,53,Hazelnut Latte,Beverage,ShopeeFood
13-03-2025,SKU-085,280.59,34,Hazelnut Latte,Beverage,GrabFood
13-03-2026,SKU-085,226.97,26,Hazelnut Latte,Beverage,GrabFood
13-04-2025,SKU-085,341.85,40,Hazelnut Latte,Beverage,ShopeeFood
13-05-2025,SKU-085,426.41,51,Hazelnut Latte,Beverage,ShopeeFood
13-06-2025,SKU-085,642.15,79,Hazelnut Latte,Beverage,ShopeeFood
13-07-2025,SKU-085,360.56,46,Hazelnut Latte,Beverage,ShopeeFood
13-08-2024,SKU-085,43.64,5,Hazelnut Latte,Beverage,GrabFood
13-08-2025,SKU-085,674.03,85,Hazelnut Latte,Beverage,ShopeeFood
13-09-2024,SKU-085,417.7,47,Hazelnut Latte,Beverage,GrabFood
13-09-2025,SKU-085,343.62,43,Hazelnut Latte,Beverage,ShopeeFood
13-10-2024,SKU-085,369.7,42,Hazelnut Latte,Beverage,GrabFood
13-10-2025,SKU-085,464.42,60,Hazelnut Latte,Beverage,ShopeeFood
13-11-2024,SKU-085,605.8,73,Hazelnut Latte,Beverage,GrabFood
13-11-2025,SKU-085,587.63,71,Hazelnut Latte,Beverage,ShopeeFood
13-12-2024,SKU-085,436.24,53,Hazelnut Latte,Beverage,ShopeeFood
13-12-2025,SKU-085,442.29,53,Hazelnut Latte,Beverage,ShopeeFood
14-01-2025,SKU-085,395.71,47,Hazelnut Latte,Beverage,ShopeeFood
14-01-2026,SKU-085,508.47,62,Hazelnut Latte,Beverage,ShopeeFood
14-02-2025,SKU-085,371.74,44,Hazelnut Latte,Beverage,GrabFood
14-02-2026,SKU-085,294.69,34,Hazelnut Latte,Beverage,ShopeeFood
14-03-2025,SKU-085,269.75,31,Hazelnut Latte,Beverage,ShopeeFood
14-03-2026,SKU-085,147.46,17,Hazelnut Latte,Beverage,ShopeeFood
14-04-2025,SKU-085,608.49,72,Hazelnut Latte,Beverage,ShopeeFood
14-05-2025,SKU-085,695.43,87,Hazelnut Latte,Beverage,ShopeeFood
14-06-2025,SKU-085,311.79,37,Hazelnut Latte,Beverage,ShopeeFood
14-07-2025,SKU-085,543.3,67,Hazelnut Latte,Beverage,GrabFood
14-08-2024,SKU-085,65.9,8,Hazelnut Latte,Beverage,In-Store
14-08-2025,SKU-085,666.92,88,Hazelnut Latte,Beverage,ShopeeFood
14-09-2024,SKU-085,312.27,34,Hazelnut Latte,Beverage,ShopeeFood
14-09-2025,SKU-085,350.14,45,Hazelnut Latte,Beverage,ShopeeFood
14-10-2024,SKU-085,629.74,73,Hazelnut Latte,Beverage,ShopeeFood
14-10-2025,SKU-085,639.37,81,Hazelnut Latte,Beverage,ShopeeFood
14-11-2024,SKU-085,651.9,78,Hazelnut Latte,Beverage,ShopeeFood
14-11-2025,SKU-085,430.3,56,Hazelnut Latte,Beverage,GrabFood
14-12-2024,SKU-085,308.59,38,Hazelnut Latte,Beverage,GrabFood
14-12-2025,SKU-085,261.01,33,Hazelnut Latte,Beverage,FoodPanda
15-01-2025,SKU-085,364.51,42,Hazelnut Latte,Beverage,ShopeeFood
15-01-2026,SKU-085,373.42,45,Hazelnut Latte,Beverage,GrabFood
15-02-2025,SKU-085,298.37,36,Hazelnut Latte,Beverage,ShopeeFood
15-02-2026,SKU-085,275.03,32,Hazelnut Latte,Beverage,GrabFood
15-03-2025,SKU-085,231.57,28,Hazelnut Latte,Beverage,GrabFood
15-03-2026,SKU-085,147.16,17,Hazelnut Latte,Beverage,GrabFood
15-04-2025,SKU-085,445.24,52,Hazelnut Latte,Beverage,ShopeeFood
15-05-2025,SKU-085,781.94,105,Hazelnut Latte,Beverage,ShopeeFood
15-06-2025,SKU-085,283.58,34,Hazelnut Latte,Beverage,ShopeeFood
15-07-2025,SKU-085,536.97,69,Hazelnut Latte,Beverage,ShopeeFood
15-08-2024,SKU-085,9.9,1,Hazelnut Latte,Beverage,In-Store
15-08-2025,SKU-085,597.07,75,Hazelnut Latte,Beverage,ShopeeFood
15-09-2024,SKU-085,303.4,33,Hazelnut Latte,Beverage,GrabFood
15-09-2025,SKU-085,324.43,42,Hazelnut Latte,Beverage,ShopeeFood
15-10-2024,SKU-085,529.24,62,Hazelnut Latte,Beverage,GrabFood
15-10-2025,SKU-085,522.36,70,Hazelnut Latte,Beverage,ShopeeFood
15-11-2024,SKU-085,596.71,69,Hazelnut Latte,Beverage,ShopeeFood
15-11-2025,SKU-085,361.27,44,Hazelnut Latte,Beverage,ShopeeFood
15-12-2024,SKU-085,315.2,37,Hazelnut Latte,Beverage,ShopeeFood
15-12-2025,SKU-085,579.41,69,Hazelnut Latte,Beverage,GrabFood
16-01-2025,SKU-085,358.93,43,Hazelnut Latte,Beverage,ShopeeFood
16-01-2026,SKU-085,432.67,52,Hazelnut Latte,Beverage,ShopeeFood
16-02-2025,SKU-085,214.78,25,Hazelnut Latte,Beverage,ShopeeFood
16-02-2026,SKU-085,323.66,38,Hazelnut Latte,Beverage,GrabFood
16-03-2025,SKU-085,149.48,18,Hazelnut Latte,Beverage,GrabFood
16-03-2026,SKU-085,258.55,30,Hazelnut Latte,Beverage,GrabFood
16-04-2025,SKU-085,582.63,69,Hazelnut Latte,Beverage,ShopeeFood
16-05-2025,SKU-085,962.42,131,Hazelnut Latte,Beverage,ShopeeFood
16-06-2025,SKU-085,432.32,52,Hazelnut Latte,Beverage,ShopeeFood
16-07-2025,SKU-085,547.51,70,Hazelnut Latte,Beverage,ShopeeFood
16-08-2024,SKU-085,51.8,6,Hazelnut Latte,Beverage,In-Store
16-08-2025,SKU-085,441.67,55,Hazelnut Latte,Beverage,ShopeeFood
16-09-2024,SKU-085,151.2,17,Hazelnut Latte,Beverage,In-Store
16-09-2025,SKU-085,416.18,54,Hazelnut Latte,Beverage,ShopeeFood
16-10-2024,SKU-085,742.47,85,Hazelnut Latte,Beverage,ShopeeFood
16-10-2025,SKU-085,541.59,69,Hazelnut Latte,Beverage,ShopeeFood
16-11-2024,SKU-085,624.14,71,Hazelnut Latte,Beverage,GrabFood
16-11-2025,SKU-085,250.79,30,Hazelnut Latte,Beverage,ShopeeFood
16-12-2024,SKU-085,302.99,37,Hazelnut Latte,Beverage,GrabFood
16-12-2025,SKU-085,449.53,54,Hazelnut Latte,Beverage,ShopeeFood
17-01-2025,SKU-085,453.99,53,Hazelnut Latte,Beverage,ShopeeFood
17-01-2026,SKU-085,291.81,35,Hazelnut Latte,Beverage,ShopeeFood
17-02-2025,SKU-085,301.23,36,Hazelnut Latte,Beverage,ShopeeFood
17-02-2026,SKU-085,362.27,41,Hazelnut Latte,Beverage,GrabFood
17-03-2025,SKU-085,241.17,28,Hazelnut Latte,Beverage,ShopeeFood
17-03-2026,SKU-085,225.07,27,Hazelnut Latte,Beverage,ShopeeFood
17-04-2025,SKU-085,433.65,52,Hazelnut Latte,Beverage,ShopeeFood
17-05-2025,SKU-085,526.08,66,Hazelnut Latte,Beverage,GrabFood
17-06-2025,SKU-085,591.4,74,Hazelnut Latte,Beverage,ShopeeFood
17-07-2025,SKU-085,595.7,77,Hazelnut Latte,Beverage,ShopeeFood
17-08-2024,SKU-085,8.93,1,Hazelnut Latte,Beverage,GrabFood
17-08-2025,SKU-085,382.77,49,Hazelnut Latte,Beverage,ShopeeFood
17-09-2024,SKU-085,309.93,35,Hazelnut Latte,Beverage,GrabFood
17-09-2025,SKU-085,931.43,130,Hazelnut Latte,Beverage,ShopeeFood
17-10-2024,SKU-085,846.7,96,Hazelnut Latte,Beverage,ShopeeFood
17-10-2025,SKU-085,491.26,63,Hazelnut Latte,Beverage,ShopeeFood
17-11-2024,SKU-085,542.83,64,Hazelnut Latte,Beverage,FoodPanda
17-11-2025,SKU-085,592.67,73,Hazelnut Latte,Beverage,ShopeeFood
17-12-2024,SKU-085,594.95,72,Hazelnut Latte,Beverage,GrabFood
17-12-2025,SKU-085,474.96,59,Hazelnut Latte,Beverage,GrabFood
18-01-2025,SKU-085,309.37,35,Hazelnut Latte,Beverage,ShopeeFood
18-01-2026,SKU-085,346.79,42,Hazelnut Latte,Beverage,ShopeeFood
18-02-2025,SKU-085,375.28,45,Hazelnut Latte,Beverage,ShopeeFood
18-02-2026,SKU-085,311.55,37,Hazelnut Latte,Beverage,ShopeeFood
18-03-2025,SKU-085,162.36,19,Hazelnut Latte,Beverage,ShopeeFood
18-03-2026,SKU-085,228.78,27,Hazelnut Latte,Beverage,ShopeeFood
18-04-2025,SKU-085,415.53,50,Hazelnut Latte,Beverage,ShopeeFood
18-05-2025,SKU-085,273.06,35,Hazelnut Latte,Beverage,ShopeeFood
18-06-2025,SKU-085,449.11,57,Hazelnut Latte,Beverage,ShopeeFood
18-07-2025,SKU-085,562.36,74,Hazelnut Latte,Beverage,ShopeeFood
18-08-2024,SKU-085,9.9,1,Hazelnut Latte,Beverage,In-Store
18-08-2025,SKU-085,564.74,72,Hazelnut Latte,Beverage,ShopeeFood
18-09-2024,SKU-085,262.7,29,Hazelnut Latte,Beverage,GrabFood
18-09-2025,SKU-085,903.83,125,Hazelnut Latte,Beverage,GrabFood
18-10-2024,SKU-085,844.24,97,Hazelnut Latte,Beverage,ShopeeFood
18-10-2025,SKU-085,310.78,39,Hazelnut Latte,Beverage,ShopeeFood
18-11-2024,SKU-085,554.59,66,Hazelnut Latte,Beverage,GrabFood
18-11-2025,SKU-085,516.98,63,Hazelnut Latte,Beverage,ShopeeFood
18-12-2024,SKU-085,535.04,64,Hazelnut Latte,Beverage,GrabFood
18-12-2025,SKU-085,651.78,83,Hazelnut Latte,Beverage,ShopeeFood
19-01-2025,SKU-085,321.14,36,Hazelnut Latte,Beverage,ShopeeFood
19-01-2026,SKU-085,407.85,49,Hazelnut Latte,Beverage,GrabFood
19-02-2025,SKU-085,463.2,55,Hazelnut Latte,Beverage,ShopeeFood
19-02-2026,SKU-085,95.17,11,Hazelnut Latte,Beverage,ShopeeFood
19-03-2025,SKU-085,246.09,30,Hazelnut Latte,Beverage,ShopeeFood
19-03-2026,SKU-085,179.67,22,Hazelnut Latte,Beverage,ShopeeFood
19-04-2025,SKU-085,296.21,34,Hazelnut Latte,Beverage,ShopeeFood
19-05-2025,SKU-085,530.54,69,Hazelnut Latte,Beverage,GrabFood
19-06-2025,SKU-085,526.79,66,Hazelnut Latte,Beverage,ShopeeFood
19-07-2025,SKU-085,370.8,47,Hazelnut Latte,Beverage,ShopeeFood
19-08-2024,SKU-085,35.8,4,Hazelnut Latte,Beverage,In-Store
19-08-2025,SKU-085,691.19,85,Hazelnut Latte,Beverage,ShopeeFood
19-09-2024,SKU-085,467.83,53,Hazelnut Latte,Beverage,GrabFood
19-09-2025,SKU-085,769.51,107,Hazelnut Latte,Beverage,ShopeeFood
19-10-2024,SKU-085,575.05,65,Hazelnut Latte,Beverage,ShopeeFood
19-10-2025,SKU-085,344.01,42,Hazelnut Latte,Beverage,ShopeeFood
19-11-2024,SKU-085,571.48,69,Hazelnut Latte,Beverage,ShopeeFood
19-11-2025,SKU-085,604.62,74,Hazelnut Latte,Beverage,ShopeeFood
19-12-2024,SKU-085,820.71,96,Hazelnut Latte,Beverage,ShopeeFood
19-12-2025,SKU-085,677.32,85,Hazelnut Latte,Beverage,ShopeeFood
20-01-2025,SKU-085,333.95,38,Hazelnut Latte,Beverage,ShopeeFood
20-01-2026,SKU-085,496.11,59,Hazelnut Latte,Beverage,ShopeeFood
20-02-2025,SKU-085,433.91,52,Hazelnut Latte,Beverage,ShopeeFood
20-02-2026,SKU-085,102.78,13,Hazelnut Latte,Beverage,ShopeeFood
20-03-2025,SKU-085,265.52,33,Hazelnut Latte,Beverage,ShopeeFood
20-03-2026,SKU-085,141.41,17,Hazelnut Latte,Beverage,ShopeeFood
20-04-2025,SKU-085,337.17,40,Hazelnut Latte,Beverage,GrabFood
20-05-2025,SKU-085,692.65,88,Hazelnut Latte,Beverage,ShopeeFood
20-06-2025,SKU-085,387.91,50,Hazelnut Latte,Beverage,ShopeeFood
20-07-2025,SKU-085,473.34,57,Hazelnut Latte,Beverage,ShopeeFood
20-08-2024,SKU-085,51.0,5,Hazelnut Latte,Beverage,GrabFood
20-08-2025,SKU-085,682.4,87,Hazelnut Latte,Beverage,ShopeeFood
20-09-2024,SKU-085,400.1,43,Hazelnut Latte,Beverage,GrabFood
20-09-2025,SKU-085,523.07,70,Hazelnut Latte,Beverage,ShopeeFood
20-10-2024,SKU-085,390.97,47,Hazelnut Latte,Beverage,GrabFood
20-10-2025,SKU-085,219.13,28,Hazelnut Latte,Beverage,ShopeeFood
20-11-2024,SKU-085,751.78,86,Hazelnut Latte,Beverage,ShopeeFood
20-11-2025,SKU-085,573.73,70,Hazelnut Latte,Beverage,ShopeeFood
20-12-2024,SKU-085,533.11,62,Hazelnut Latte,Beverage,ShopeeFood
20-12-2025,SKU-085,413.3,50,Hazelnut Latte,Beverage,ShopeeFood
21-01-2025,SKU-085,335.37,39,Hazelnut Latte,Beverage,GrabFood
21-01-2026,SKU-085,483.5,58,Hazelnut Latte,Beverage,ShopeeFood
21-02-2025,SKU-085,397.08,49,Hazelnut Latte,Beverage,GrabFood
21-02-2026,SKU-085,132.09,16,Hazelnut Latte,Beverage,GrabFood
21-03-2025,SKU-085,137.66,17,Hazelnut Latte,Beverage,ShopeeFood
21-03-2026,SKU-085,282.84,33,Hazelnut Latte,Beverage,FoodPanda
21-04-2025,SKU-085,514.73,65,Hazelnut Latte,Beverage,GrabFood
21-05-2025,SKU-085,546.44,71,Hazelnut Latte,Beverage,ShopeeFood
21-06-2025,SKU-085,412.36,51,Hazelnut Latte,Beverage,ShopeeFood
21-07-2025,SKU-085,561.13,69,Hazelnut Latte,Beverage,ShopeeFood
21-08-2024,SKU-085,69.7,8,Hazelnut Latte,Beverage,In-Store
21-08-2025,SKU-085,632.34,82,Hazelnut Latte,Beverage,ShopeeFood
21-09-2024,SKU-085,228.72,24,Hazelnut Latte,Beverage,GrabFood
21-09-2025,SKU-085,447.27,60,Hazelnut Latte,Beverage,ShopeeFood
21-10-2024,SKU-085,428.99,51,Hazelnut Latte,Beverage,ShopeeFood
21-10-2025,SKU-085,505.94,63,Hazelnut Latte,Beverage,ShopeeFood
21-11-2024,SKU-085,711.76,85,Hazelnut Latte,Beverage,ShopeeFood
21-11-2025,SKU-085,550.56,66,Hazelnut Latte,Beverage,ShopeeFood
21-12-2024,SKU-085,269.99,31,Hazelnut Latte,Beverage,GrabFood
21-12-2025,SKU-085,298.22,35,Hazelnut Latte,Beverage,ShopeeFood
22-01-2025,SKU-085,400.19,48,Hazelnut Latte,Beverage,ShopeeFood
22-01-2026,SKU-085,533.68,64,Hazelnut Latte,Beverage,ShopeeFood
22-02-2025,SKU-085,324.12,39,Hazelnut Latte,Beverage,ShopeeFood
22-02-2026,SKU-085,93.97,11,Hazelnut Latte,Beverage,GrabFood
22-03-2025,SKU-085,328.41,39,Hazelnut Latte,Beverage,ShopeeFood
22-03-2026,SKU-085,210.79,24,Hazelnut Latte,Beverage,ShopeeFood
22-04-2025,SKU-085,470.52,56,Hazelnut Latte,Beverage,ShopeeFood
22-05-2025,SKU-085,691.64,89,Hazelnut Latte,Beverage,ShopeeFood
22-06-2025,SKU-085,346.41,43,Hazelnut Latte,Beverage,ShopeeFood
22-07-2025,SKU-085,594.51,74,Hazelnut Latte,Beverage,ShopeeFood
22-08-2024,SKU-085,59.8,7,Hazelnut Latte,Beverage,In-Store
22-08-2025,SKU-085,695.39,85,Hazelnut Latte,Beverage,ShopeeFood
22-09-2024,SKU-085,322.5,35,Hazelnut Latte,Beverage,GrabFood
22-09-2025,SKU-085,585.12,74,Hazelnut Latte,Beverage,GrabFood
22-10-2024,SKU-085,545.58,63,Hazelnut Latte,Beverage,ShopeeFood
22-10-2025,SKU-085,506.35,65,Hazelnut Latte,Beverage,ShopeeFood
22-11-2024,SKU-085,652.24,75,Hazelnut Latte,Beverage,ShopeeFood
22-11-2025,SKU-085,433.75,53,Hazelnut Latte,Beverage,ShopeeFood
22-12-2024,SKU-085,254.55,30,Hazelnut Latte,Beverage,ShopeeFood
22-12-2025,SKU-085,447.79,54,Hazelnut Latte,Beverage,ShopeeFood
23-01-2025,SKU-085,434.68,50,Hazelnut Latte,Beverage,ShopeeFood
23-01-2026,SKU-085,529.8,65,Hazelnut Latte,Beverage,ShopeeFood
23-02-2025,SKU-085,242.68,28,Hazelnut Latte,Beverage,ShopeeFood
23-02-2026,SKU-085,122.51,14,Hazelnut Latte,Beverage,GrabFood
23-03-2025,SKU-085,178.62,22,Hazelnut Latte,Beverage,GrabFood
23-03-2026,SKU-085,199.46,23,Hazelnut Latte,Beverage,ShopeeFood
23-04-2025,SKU-085,767.51,93,Hazelnut Latte,Beverage,ShopeeFood
23-05-2025,SKU-085,580.52,79,Hazelnut Latte,Beverage,ShopeeFood
23-06-2025,SKU-085,401.89,49,Hazelnut Latte,Beverage,ShopeeFood
23-07-2025,SKU-085,693.75,86,Hazelnut Latte,Beverage,ShopeeFood
23-08-2024,SKU-085,87.6,10,Hazelnut Latte,Beverage,In-Store
23-08-2025,SKU-085,407.48,50,Hazelnut Latte,Beverage,ShopeeFood
23-09-2024,SKU-085,306.2,35,Hazelnut Latte,Beverage,GrabFood
23-09-2025,SKU-085,444.03,58,Hazelnut Latte,Beverage,ShopeeFood
23-10-2024,SKU-085,662.05,78,Hazelnut Latte,Beverage,ShopeeFood
23-10-2025,SKU-085,599.7,73,Hazelnut Latte,Beverage,ShopeeFood
23-11-2024,SKU-085,402.02,46,Hazelnut Latte,Beverage,ShopeeFood
23-11-2025,SKU-085,236.01,30,Hazelnut Latte,Beverage,ShopeeFood
23-12-2024,SKU-085,405.67,48,Hazelnut Latte,Beverage,ShopeeFood
23-12-2025,SKU-085,486.92,62,Hazelnut Latte,Beverage,ShopeeFood
24-01-2025,SKU-085,420.84,49,Hazelnut Latte,Beverage,ShopeeFood
24-01-2026,SKU-085,373.32,46,Hazelnut Latte,Beverage,ShopeeFood
24-02-2025,SKU-085,459.76,56,Hazelnut Latte,Beverage,ShopeeFood
24-02-2026,SKU-085,185.62,21,Hazelnut Latte,Beverage,GrabFood
24-03-2025,SKU-085,213.59,27,Hazelnut Latte,Beverage,GrabFood
24-03-2026,SKU-085,275.89,32,Hazelnut Latte,Beverage,ShopeeFood
24-04-2025,SKU-085,625.37,73,Hazelnut Latte,Beverage,ShopeeFood
24-05-2025,SKU-085,467.79,57,Hazelnut Latte,Beverage,GrabFood
